name,address,city,state,zip,inspection_score
kim huong,325 leavenworth st  1a,San Francisco,CA,94102,96.0
lapisara eatery,698 post st,San Francisco,CA,94109,100.0
city's choice,301 05th st,San Francisco,CA,94107,90.0
nute's,903 cortland ave.,San Francisco,CA,94110,96.0
"asana, inc.",1550 bryant st #300,San Francisco,CA,94103,98.0
sheng kee bakery,1941 irving st,San Francisco,CA,94122,98.0
hamano sushi,1332 castro st,San Francisco,CA,94114,92.0
shannon arms,915 taraval,San Francisco,CA,94116,98.0
macha cafe,1355 sutter st,San Francisco,CA,94109,87.0
taraval okazu ya,1735 taraval st,San Francisco,CA,94116,83.0
caffe puccini,411 columbus ave,San Francisco,CA,94133,90.0
popeyes chicken & biscuit,599 divisadero st,San Francisco,CA,94117,90.0
happy family gourmet inc,1042 taraval st,San Francisco,CA,94116,71.0
mr. bread,1018 taraval st,San Francisco,CA,94116,96.0
deliman,200 ocean ave,San Francisco,CA,94112,96.0
reveille coffee,768 sansome,San Francisco,CA,94111,90.0
el chico produce market #4,2965 24th st,San Francisco,CA,94110,78.0
ying hui chinese restaurant,5125 mission st,San Francisco,CA,94112,70.0
wok and go,2700 24th st,San Francisco,CA,94110,84.0
sushi hon,2598 harrison st,San Francisco,CA,94110,86.0
sodini's restaurant,510 green st,San Francisco,CA,94133,81.0
the noodle house,1507 sloat blvd,San Francisco,CA,94132,90.0
rincon latino,5080 mission st,San Francisco,CA,94112,89.0
hermanos coffee & juice bar,650 california st,San Francisco,CA,94108,96.0
perilla vietnamese cuisine,836 irving st,San Francisco,CA,94122,75.0
a. tarantino & sons inc.,2275 jennings st,San Francisco,CA,94124,98.0
tuba express mediterraean kebab and gyro,1550 california st,San Francisco,CA,94109,86.0
yakiniq cafe,1640 post st,San Francisco,CA,94115,90.0
jones memorial united methodist church,1975 post st,San Francisco,CA,94115,94.0
la palma,2884 24th st,San Francisco,CA,94110,96.0
courtyard by marriott at fisherman's wharf,580 beach st,San Francisco,CA,94133,100.0
fatted calf sf,320 fell st,San Francisco,CA,94102,100.0
ippudo,18 yerba buena ln.,San Francisco,CA,94103,92.0
che fico,838 divisadero st,San Francisco,CA,94117,96.0
the spot lounge,2325 taraval st,San Francisco,CA,94116,96.0
sf third street shell,551 03rd st,San Francisco,CA,94107,84.0
belle cora,565 green st,San Francisco,CA,94133,82.0
sophie's crepes,1581 webster st 275,San Francisco,CA,94115,98.0
corks,4342 california st,San Francisco,CA,94118,98.0
nabila's hayes valley health food,559 hayes st,San Francisco,CA,94102,93.0
feel good bakery,270 noe st,San Francisco,CA,94114,100.0
orexi inc.,243 west portal ave,San Francisco,CA,94127,88.0
bullshead restaurant,840 ulloa st,San Francisco,CA,94127,87.0
home maid ravioli co inc,270 noe st,San Francisco,CA,94114,100.0
que syrah,230 west portal ave,San Francisco,CA,94127,94.0
nucha,270 noe st,San Francisco,CA,94114,100.0
ben & jerry's haight-ashbury,1480 haight st,San Francisco,CA,94117,96.0
norman's ice cream and freezes,2801 leavenworth st,San Francisco,CA,94133,96.0
presentation adult day health,301 ellis st,San Francisco,CA,94102,100.0
columbus cafe,562 green st,San Francisco,CA,94133,98.0
hong kee & kim,91 drumm st,San Francisco,CA,94111,75.0
yummy sticks,428 11th st,San Francisco,CA,94103,81.0
hot cookie,407 castro st,San Francisco,CA,94114,98.0
the page,298 divisadero st,San Francisco,CA,94117,92.0
firewood cafe,4248 18th st,San Francisco,CA,94110,94.0
ragazza,311 divisadero st,San Francisco,CA,94117,92.0
silver star cafe & deli,316 pacific st,San Francisco,CA,94111,92.0
cafe colombini ristorante bistro,835 b hyde st,San Francisco,CA,94109,96.0
safeway #739,3350 mission st,San Francisco,CA,94110,80.0
fable,558 castro st,San Francisco,CA,94114,92.0
jika ramen & gold curry sushi,3925 irving st,San Francisco,CA,94122,75.0
little nepal,925 cortland ave.,San Francisco,CA,94110,86.0
thanh long restaurant,4101 judah st,San Francisco,CA,94122,86.0
super star restaurant,4919 mission st b,San Francisco,CA,94112,81.0
eko kitchen,160 14th st,San Francisco,CA,94132,100.0
caffe baonecci,516 green st,San Francisco,CA,94133,94.0
marcello's pizza,420 castro st,San Francisco,CA,94114,100.0
tadich grill,240 california st,San Francisco,CA,94111,85.0
china express,2798 mission st,San Francisco,CA,94110,67.0
molinari delicatessen,373 columbus ave,San Francisco,CA,94133,87.0
general nutrition #302,576 market st,San Francisco,CA,94104,85.0
golden eagle deli & grill,4401 03rd st,San Francisco,CA,94124,96.0
chopsticks restaurant,4615 mission st,San Francisco,CA,94112,84.0
pesce e riso restaurant,1224 grant ave,San Francisco,CA,94133,90.0
the hidden vine wine bar,408 merchant st,San Francisco,CA,94111,100.0
sweet passion bakery,3020 taraval st,San Francisco,CA,94116,92.0
saru,3856 24th st,San Francisco,CA,94114,98.0
center cafe,205 13th st,San Francisco,CA,94103,81.0
celias restaurant,4019 judah st,San Francisco,CA,94122,90.0
cool cravings cafe & deli,1635 divisadero st,San Francisco,CA,94115,87.0
mango medley,3911 judah st.,San Francisco,CA,94122,84.0
taraval pizza,1115 taraval st,San Francisco,CA,94116,100.0
cafe ethiopia,878 valencia st,San Francisco,CA,94110,98.0
bistro 10 un,"10 united nations plaza, 6th floor  6th floor",San Francisco,CA,94102,94.0
serenity specialty foods,505 gene friend way,San Francisco,CA,94158,100.0
liguria bakery,1700 stockton st,San Francisco,CA,94133,83.0
paris pizza,448 broadway st,San Francisco,CA,94133,90.0
genji,1765 california st,San Francisco,CA,94109,100.0
ny frankfurter / hot dog cart,civic center-polkk/mcallister,San Francisco,CA,94102,96.0
shizen restaurant,370 14th st,San Francisco,CA,94103,83.0
the coffeesmith,401 golden gate ave,San Francisco,CA,94102,98.0
the beer hall,1 polk st,San Francisco,CA,94102,100.0
burger king 4525,1701 fillmore st,San Francisco,CA,94115,88.0
quick-n-ezee/indian foods,1700 o'farrell @ fillmore st,San Francisco,CA,94115,100.0
z zoul cafe,295 eddy st,San Francisco,CA,94102,80.0
kippu japanese restaurant,1707 buchanan st,San Francisco,CA,94115,76.0
crave subs,1650 holloway ave sb108,San Francisco,CA,95132,90.0
san francisco rescue mission cafe,226 jones st,San Francisco,CA,94102,86.0
nopa liquors & deli,1601 fulton st,San Francisco,CA,94117,100.0
barbacco eno-trattoria,220 california st,San Francisco,CA,94111,94.0
bibimbar,380 bush st #2,San Francisco,CA,94104,82.0
fino,1 cosmo pl,San Francisco,CA,94109,92.0
"gambinos deli, inc.",1 embarcadrero center,San Francisco,CA,94111,81.0
arlequin,384 b hayes st,San Francisco,CA,94102,86.0
cha cha cha on mission,2327 mission st,San Francisco,CA,94110,60.0
cordon bleu,1574 california st,San Francisco,CA,94109,80.0
"mavelous, llc",1408 market st,San Francisco,CA,94102,87.0
old jerusalem restaurant inc,2966 mission st.,San Francisco,CA,94110,90.0
oola restaurant & bar,860a folsom street,San Francisco,CA,94103,83.0
the riddler,528 laguna st,San Francisco,CA,94102,98.0
fior d' italia,2237 mason st,San Francisco,CA,94133,85.0
louie's dim sum,1242 stockton st,San Francisco,CA,94133,73.0
mitchells ice cream,688 san jose ave,San Francisco,CA,94110,94.0
sun maxim's bakery,2034 irving st,San Francisco,CA,94122,88.0
bluxome street winery,53 bluxome st,San Francisco,CA,94107,100.0
"shabuway, men-oh",5120 geary blvd,San Francisco,CA,94118,82.0
pete's on green,570 green st,San Francisco,CA,94133,91.0
halal cart llc (#2),455 market st,San Francisco,CA,94105,90.0
yo tambien cantina,205 hugo st,San Francisco,CA,94122,96.0
broadway coffee bros llc,900 north point,San Francisco,CA,94109,96.0
latte express #3,434 beach st,San Francisco,CA,94133,96.0
pine tar grill and bar,917 folsom st,San Francisco,CA,94901,92.0
starbucks coffee #54768,49 jefferson st p,San Francisco,CA,94133,100.0
advance magazine publishers inc.,520 03 st  third floor,San Francisco,CA,94107,96.0
wonderland restaurant,500 haight st,San Francisco,CA,94117,70.0
chambers eat + drink,601 eddy st,San Francisco,CA,94109,94.0
catering with style,2800 bryant st,San Francisco,CA,94110,67.0
mason street deli and market,39 mason,San Francisco,CA,94102,96.0
pine & taylor market,996 pine st,San Francisco,CA,94108,93.0
pho express,380 bush st #4,San Francisco,CA,94104,77.0
paojao dumpling & noodles,380 bush st #6,San Francisco,CA,94104,92.0
rue lepic,900 pine st,San Francisco,CA,94108,100.0
go go 7,1201 plymouth ave,San Francisco,CA,94112,100.0
academy of arts university,1055 pine st,San Francisco,CA,94109,98.0
pushkin,380 bush st #1,San Francisco,CA,94104,100.0
il pollaio,555 columbus ave,San Francisco,CA,94133,92.0
la victoria bakery,2937 24th st,San Francisco,CA,94110,69.0
superette market,128 eddy st,San Francisco,CA,94102,88.0
oak fair market,999 oak st,San Francisco,CA,94117,98.0
town's end restaurant & bakery,2 townsend st,San Francisco,CA,94107,82.0
central haight market,1301 haight st,San Francisco,CA,94117,94.0
ny frankfurter / coffee cart,civic ctr- garage lobby,San Francisco,CA,94102,100.0
oakside cafe,1195 oak st,San Francisco,CA,94117,96.0
osso steakhouse,1177 california st,San Francisco,CA,94108,93.0
michael mina restaurant,252 california st,San Francisco,CA,94111,83.0
geneva bubble tea,981 geneva ave,San Francisco,CA,94112,84.0
chaha,103 horne ave,San Francisco,CA,94124,100.0
naked lunch,504 broadway st,San Francisco,CA,94133,78.0
yuet lee restaurant,1300 stockton st,San Francisco,CA,94133,88.0
opera plaza cinema,601 van ness ave,San Francisco,CA,94102,89.0
socola chocolatier llc,535 folsom st,San Francisco,CA,94105,98.0
ristorante ideale,1309 grant ave,San Francisco,CA,94133,92.0
joe & the juice 50 california,50 california st,San Francisco,CA,94111,90.0
la taqueria,2889 mission st,San Francisco,CA,94110,87.0
blue fog market,2567 gough st,San Francisco,CA,94123,89.0
south beach cafe,800 embarcadero st,San Francisco,CA,94107,90.0
richmond new may wah supermarket,719 clement st,San Francisco,CA,94118,82.0
kates kitchen,471 haight st,San Francisco,CA,94102,73.0
sataysfied catering,167 leland ave,San Francisco,CA,94134,94.0
we love jam,1310 09th ave,San Francisco,CA,94122,100.0
farm fresh to you,1 ferry building  #9,San Francisco,CA,94111,98.0
cowgirl creamery/artisan cheese,1 ferry building  #17,San Francisco,CA,94111,100.0
szechuan taste restaurant inc,917 taraval st,San Francisco,CA,94116,81.0
salesforce fremont,50 fremont st 27th fl #300,San Francisco,CA,94105,96.0
"beautifull, llc",1566 carroll ave.,San Francisco,CA,94124,100.0
uncle boy's,245 balboa st,San Francisco,CA,94118,96.0
benkyodo co,1747 buchanan st,San Francisco,CA,94115,90.0
salesforce.com,"350 mission st., 30th floor",San Francisco,CA,94105,96.0
grinders pizzaeria,448 balboa st,San Francisco,CA,94108,96.0
salesforce mission,350 mission st 27th floor,San Francisco,CA,94105,96.0
blue bottle coffee llc,315 linden st,San Francisco,CA,94102,94.0
ppq beef noodle house,1816 irving st,San Francisco,CA,94122,74.0
substation,2828 jones st,San Francisco,CA,94133,72.0
tanguito,2850 jones st,San Francisco,CA,94133,90.0
hayes street grill,324 hayes st,San Francisco,CA,94102,83.0
"cod mother, inc",496 beach st,San Francisco,CA,94133,94.0
macedonia missionary baptist church,2135 sutter st,San Francisco,CA,94115,94.0
universal cafe,2814 19th st,San Francisco,CA,94110,86.0
laguna café,1821 haight st,San Francisco,CA,94117,90.0
bottom of the hill,1233 17th st,San Francisco,CA,94107,92.0
daldas market,200 eddy st,San Francisco,CA,94102,90.0
metropolitan club,640 sutter st,San Francisco,CA,94102,98.0
internos wine cafe and bar,3240 geary blvd,San Francisco,CA,94118,87.0
rulli risto-bar,2300 chestnut st.,San Francisco,CA,94123,96.0
sushi shoh,406 dewey blvd,San Francisco,CA,94116,92.0
heavenly cafe,5214 diamond heights blvd a,San Francisco,CA,94131,94.0
nespresso boutique,845 market st,San Francisco,CA,94103,94.0
roadside rotisserie (#3),333 brannan st,San Francisco,CA,94107,92.0
the pork exchange,807 ellis st,San Francisco,CA,94109,85.0
"outfit generic, inc.",2250 keith st,San Francisco,CA,94124,96.0
craftsman and wolves the den,1598 yosemite ave,San Francisco,CA,94124,100.0
el porteno,501 buckingham way,San Francisco,CA,94132,100.0
supreme pizza,3348 18th st,San Francisco,CA,94110,86.0
super save supermarket,4517 03rd st,San Francisco,CA,94124,90.0
beer nerds,3331 24th st,San Francisco,CA,94110,94.0
cracked & battered,1434 18th st,San Francisco,CA,94107,96.0
good orchard bakery,4675 mission st,San Francisco,CA,94112,73.0
kuishinbo,22 peace plaza #535,San Francisco,CA,94115,75.0
safeway #909,730 taraval,San Francisco,CA,94116,94.0
afc sushi @ safeway#909,730 taraval st,San Francisco,CA,94116,100.0
sweet a little,110 hunters point shipyard,San Francisco,CA,94124,100.0
g & h liquors & grocery,201 jones st,San Francisco,CA,94102,93.0
pot & noodle,650 jackson st,San Francisco,CA,94133,71.0
target store t-3264 starbucks,233 winston dr,San Francisco,CA,94132,98.0
barcino,399 grove st,San Francisco,CA,94102,90.0
ladies who lunch catering & events,1750 cesar chavez st #d,San Francisco,CA,94124,96.0
mollie stone's tower market,635 portola drive,San Francisco,CA,94127,94.0
red jade restaurant,245 church st.,San Francisco,CA,94114,85.0
perilla,510 mission st,San Francisco,CA,94105,94.0
creightons cheese and fine foods,673 portola dr,San Francisco,CA,94127,90.0
afc sushi at mollie stone's #10,635 portola dr,San Francisco,CA,94127,100.0
creperie st. germain,1750 cesar chavez  d,San Francisco,CA,94124,98.0
fuddhism,1760 cesar chaves st l,San Francisco,CA,94124,96.0
pork store cafe,1451 haight st,San Francisco,CA,94117,84.0
the baked bear,2824 jones st,San Francisco,CA,94133,86.0
karma cafe,1901 hayes st,San Francisco,CA,94117,96.0
ping's raw foods,3861 24th st,San Francisco,CA,94114,100.0
le dix-sept,3861 24th st,San Francisco,CA,94114,100.0
extreme  pizza,1730 fillmore st,San Francisco,CA,94115,93.0
canopy,595 pacific ave,San Francisco,CA,95133,92.0
lone star saloon,1354 harrison st,San Francisco,CA,94103,98.0
"mariposa baking co., inc.",1 ferry building  #32,San Francisco,CA,94111,100.0
boccalone,1 ferry building  #21,San Francisco,CA,94111,100.0
"spro, llc",601 mission bay blvd north,San Francisco,CA,94158,92.0
zazang restaurant,2340 geary blvd,San Francisco,CA,94115,78.0
uncle joe,2101 21st ave,San Francisco,CA,94116,92.0
raven bar,1151 folsom st.,San Francisco,CA,94103,96.0
trademark/copyright,1123 folsom st.,San Francisco,CA,94103,94.0
knights catering,255 mendell street,San Francisco,CA,94124,98.0
pop's sandwich shop,737 portola dr,San Francisco,CA,94127,89.0
poesia,4072 18th st,San Francisco,CA,94114,83.0
overtime,4134 geary blvd,San Francisco,CA,94118,92.0
tower burger,729 portola dr,San Francisco,CA,94127,88.0
streat cervezas,428 11th st,San Francisco,CA,94103,92.0
little taqueria,200 06th ave,San Francisco,CA,94115,94.0
bello coffee llc,2885 diamond st,San Francisco,CA,94131,90.0
underground grill kings,2543 noriega st,San Francisco,CA,94122,96.0
taqueria los mayas,331 clement st.,San Francisco,CA,94118,74.0
geneva steak house,5130 mission st,San Francisco,CA,94112,73.0
peet's coffee kiosk,1580 valencia st,San Francisco,CA,94110,100.0
the pizza place,3901 noriega street,San Francisco,CA,94122,94.0
mdjk food service,1390 wallace st,San Francisco,CA,94124,67.0
monterey deli,499 monterey blvd,San Francisco,CA,94127,92.0
neighborhood baptist church,608 hayes st,San Francisco,CA,94102,98.0
bullitt,2209 polk st,San Francisco,CA,94109,82.0
howard's cafe,1309 09th ave,San Francisco,CA,94122,90.0
beckmann's old world bakery ltd,1322 grove st,San Francisco,CA,94117,100.0
home maid ravioli co.,1322 grove st,San Francisco,CA,94117,100.0
asian box,2031 chestnut st,San Francisco,CA,94123,83.0
matcha cafe maiko,1581 webster st 175,San Francisco,CA,94115,96.0
joe & the juice- 303 2nd street,303 02nd st,San Francisco,CA,94107,100.0
china north dumpling,1315 noriega st,San Francisco,CA,94122,73.0
mumsa llc,1750 cesar chavez st  suite e,San Francisco,CA,94124,100.0
yukol place thai cuisine,2380 lombard st,San Francisco,CA,94123,96.0
beluga restaurant,5323 geary blvd,San Francisco,CA,94121,94.0
royal market & bakery,5331 geary blvd,San Francisco,CA,94121,94.0
chinatown restaurant,744 washington st,San Francisco,CA,94108,70.0
cala restaurant,149 fell st,San Francisco,CA,94102,91.0
cool cravings,601 van ness ave,San Francisco,CA,94102,80.0
phillmore creamery,1840 fillmore st,San Francisco,CA,94115,100.0
the carlisle,1450 post st,San Francisco,CA,94109,90.0
aube,1581 webster st 150,San Francisco,CA,94115,96.0
california pacific medical center,45 castro st,San Francisco,CA,94114,94.0
acme bread company,1 ferry building  #15,San Francisco,CA,94111,100.0
alcatraz market,757 beach st,San Francisco,CA,94109,96.0
al-masri egyptian restaurant,4031 balboa st,San Francisco,CA,94121,77.0
doo bu restaurant,1723 buchanan st,San Francisco,CA,94115,76.0
peekadoodle kidsclub,900 north point st #f100,San Francisco,CA,94109,90.0
kindom of dumpling homemade,2048 taraval st,San Francisco,CA,94116,90.0
marcellos,2100 taraval st,San Francisco,CA,94116,87.0
jardiniere restaurant,300 grove st,San Francisco,CA,94102,86.0
black point cafe,882 north point st,San Francisco,CA,94109,82.0
"gold club, the",650 howard st,San Francisco,CA,94105,79.0
chairman truck,428 11th st,San Francisco,CA,94103,94.0
beyond the border,428 11th st,San Francisco,CA,94103,90.0
cable car coffee,1 hallidie plaza,San Francisco,CA,94102,92.0
castro ice cream,451 castro st,San Francisco,CA,94114,92.0
at&t - cart 49/ soup clam chow v [145136],24 willie mays plaza,San Francisco,CA,94107,100.0
begoni bistro,615 jackson st,San Francisco,CA,94133,77.0
whitechapel,600 polk st,San Francisco,CA,94102,81.0
momo's,760 02nd st,San Francisco,CA,94107,86.0
ardiana,1781 church st,San Francisco,CA,94131,89.0
uji time dessert,22 peace plaza  440,San Francisco,CA,94115,90.0
"parc 55 san francisco, a hilton hotel",55 cyril magnin st,San Francisco,CA,94102,94.0
pho huynh hiep ii,1833 irving st,San Francisco,CA,94122,83.0
lion cart,1 68745 rd,San Francisco,CA,94132,83.0
carousel/sea lion cart,1  zoo rd,San Francisco,CA,94132,81.0
